V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;Concatenando;Concatenado
23;440;FORTALEZA;65;MESSEJANA;11;164;2;1;": DO PONTO INICIAL SEGUE PELA ""TRAVESSA SANTA MARIA"" ATE ""RUA GUILHERME DE ALMEI";;
23;440;FORTALEZA;65;MESSEJANA;11;164;2;2;"DA"" - ""TRAVESSA CAPUCHINHO"" - ""RUA HONORATO SILVA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""TRAVESSA SANTA MARIA"" ATE ""RUA GUILHERME DE ALMEIDA"" - ""TRAVESSA CAPUCHINHO"" - ""RUA HONORATO SILVA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""TRAVESSA SANTA MARIA"" ATE ""RUA GUILHERME DE ALMEIDA"" - ""TRAVESSA CAPUCHINHO"" - ""RUA HONORATO SILVA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;165;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA JOSENO MONTEIRO"" ATE ""RUA MARIA QUINTINO"" - """;;
23;440;FORTALEZA;65;MESSEJANA;11;165;2;2;"RUA JOSE MOREIRA GUARANI"" - ""RUA HONORIO MAIA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA JOSENO MONTEIRO"" ATE ""RUA MARIA QUINTINO"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA HONORIO MAIA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA JOSENO MONTEIRO"" ATE ""RUA MARIA QUINTINO"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA HONORIO MAIA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;166;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AUGUSTO BENEVIDES"" ATE ""RODOVIA BR-116"" ATE A";;
23;440;FORTALEZA;65;MESSEJANA;11;166;2;2;" ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONO";": DO PONTO INICIAL SEGUE PELA ""RUA AUGUSTO BENEVIDES"" ATE ""RODOVIA BR-116"" ATE A ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONO";
23;440;FORTALEZA;65;MESSEJANA;11;166;2;3;"RIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALI";": DO PONTO INICIAL SEGUE PELA ""RUA AUGUSTO BENEVIDES"" ATE ""RODOVIA BR-116"" ATE A ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONO ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONORIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALI";
23;440;FORTALEZA;65;MESSEJANA;11;166;2;4;"PIO CUNHA"" - ""RUA SAO LEOPOLDO"" - ""RUA LEONEL JURANDIR DE ALENCAR"" - ""ESTRADA DO";": DO PONTO INICIAL SEGUE PELA ""RUA AUGUSTO BENEVIDES"" ATE ""RODOVIA BR-116"" ATE A ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONO ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONORIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALIRIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALIPIO CUNHA"" - ""RUA SAO LEOPOLDO"" - ""RUA LEONEL JURANDIR DE ALENCAR"" - ""ESTRADA DO";
23;440;FORTALEZA;65;MESSEJANA;11;166;2;5;" ANCURI"" - ATE O PONTO INICIAL.";": DO PONTO INICIAL SEGUE PELA ""RUA AUGUSTO BENEVIDES"" ATE ""RODOVIA BR-116"" ATE A ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONO ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONORIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALIRIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALIPIO CUNHA"" - ""RUA SAO LEOPOLDO"" - ""RUA LEONEL JURANDIR DE ALENCAR"" - ""ESTRADA DOPIO CUNHA"" - ""RUA SAO LEOPOLDO"" - ""RUA LEONEL JURANDIR DE ALENCAR"" - ""ESTRADA DO ANCURI"" - ATE O PONTO INICIAL.";": DO PONTO INICIAL SEGUE PELA ""RUA AUGUSTO BENEVIDES"" ATE ""RODOVIA BR-116"" ATE A ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONO ""RUA PEDRO DE SOUZA"" - ""RUA MARIA QUINTINO"" - "" RUA JOCENO MONTEIRO"" - ""RUA ONORIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALIRIO MAIA"" - ""RUA JOSE MOREIRA GUARANI"" - ""RUA MARIA QUINTINO"" - ""RUA CORONEL ALIPIO CUNHA"" - ""RUA SAO LEOPOLDO"" - ""RUA LEONEL JURANDIR DE ALENCAR"" - ""ESTRADA DOPIO CUNHA"" - ""RUA SAO LEOPOLDO"" - ""RUA LEONEL JURANDIR DE ALENCAR"" - ""ESTRADA DO ANCURI"" - ATE O PONTO INICIAL."
23;440;FORTALEZA;65;MESSEJANA;11;167;2;1;": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" ATE ""RUA AUGUSTO BENEVIDES"" ATE A";;
23;440;FORTALEZA;65;MESSEJANA;11;167;2;2;" ""ESTRADA DO ANCURI"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" ATE ""RUA AUGUSTO BENEVIDES"" ATE A ""ESTRADA DO ANCURI"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" ATE ""RUA AUGUSTO BENEVIDES"" ATE A ""ESTRADA DO ANCURI"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;168;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PADRE PEDRO ALENCAR"" ATE ""RODOVIA BR-116"" - """;;
23;440;FORTALEZA;65;MESSEJANA;11;168;2;2;"ESTRADA DO ANCURI"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PADRE PEDRO ALENCAR"" ATE ""RODOVIA BR-116"" - ""ESTRADA DO ANCURI"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PADRE PEDRO ALENCAR"" ATE ""RODOVIA BR-116"" - ""ESTRADA DO ANCURI"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;169;2;1;": ""RUA PADRE PEDRO ALENCAR"" - ""PARQUE RESIDENCIAL DE MESSEJANA""";;
23;440;FORTALEZA;65;MESSEJANA;11;170;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE SOUZA"" ATE ""RODOVIA BR-116"" - ""RUA C";;
23;440;FORTALEZA;65;MESSEJANA;11;170;2;2;"ORONEL ALIPIO DA CUNHA"" - ""RUA MARIA QUINTINO"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE SOUZA"" ATE ""RODOVIA BR-116"" - ""RUA CORONEL ALIPIO DA CUNHA"" - ""RUA MARIA QUINTINO"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE SOUZA"" ATE ""RODOVIA BR-116"" - ""RUA CORONEL ALIPIO DA CUNHA"" - ""RUA MARIA QUINTINO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;171;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA MANDACARU"" DAI ATE A ""RUA DO JUA"" DAI ATE A";;
23;440;FORTALEZA;65;MESSEJANA;11;171;2;2;"RUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RU";": DO PONTO INICIAL SEGUE ATE A ""RUA MANDACARU"" DAI ATE A ""RUA DO JUA"" DAI ATE ARUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RU";
23;440;FORTALEZA;65;MESSEJANA;11;171;2;3;"A LAURO DE ANDRADE"" DAI ATE A ""RUA RECANTO VERDE"" DAI ATE A ""RUA VAL PARAISO""DAI";": DO PONTO INICIAL SEGUE ATE A ""RUA MANDACARU"" DAI ATE A ""RUA DO JUA"" DAI ATE ARUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RURUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RUA LAURO DE ANDRADE"" DAI ATE A ""RUA RECANTO VERDE"" DAI ATE A ""RUA VAL PARAISO""DAI";
23;440;FORTALEZA;65;MESSEJANA;11;171;2;4;" ATE A ""RUA CAXAMBU"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA MANDACARU"" DAI ATE A ""RUA DO JUA"" DAI ATE ARUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RURUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RUA LAURO DE ANDRADE"" DAI ATE A ""RUA RECANTO VERDE"" DAI ATE A ""RUA VAL PARAISO""DAIA LAURO DE ANDRADE"" DAI ATE A ""RUA RECANTO VERDE"" DAI ATE A ""RUA VAL PARAISO""DAI ATE A ""RUA CAXAMBU"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA MANDACARU"" DAI ATE A ""RUA DO JUA"" DAI ATE ARUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RURUA JABORADI DAI ATE A""RUA CINCO"" DAI ATE A ""RUA DOMINGOS ALVES"" DAI ATE A ""RUA LAURO DE ANDRADE"" DAI ATE A ""RUA RECANTO VERDE"" DAI ATE A ""RUA VAL PARAISO""DAIA LAURO DE ANDRADE"" DAI ATE A ""RUA RECANTO VERDE"" DAI ATE A ""RUA VAL PARAISO""DAI ATE A ""RUA CAXAMBU"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;172;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA CAXAMBU"" DAI ATE A ""RUA VAL PARAISO"" DAI ATE";;
23;440;FORTALEZA;65;MESSEJANA;11;172;2;2;" A ""RUA CANGURU"" OU ""RUA DOURADO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA CAXAMBU"" DAI ATE A ""RUA VAL PARAISO"" DAI ATE A ""RUA CANGURU"" OU ""RUA DOURADO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA CAXAMBU"" DAI ATE A ""RUA VAL PARAISO"" DAI ATE A ""RUA CANGURU"" OU ""RUA DOURADO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;173;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA CANGURU"" OU ""RUA DOURADO"" DAI ATE A ""RUA VAL";;
23;440;FORTALEZA;65;MESSEJANA;11;173;2;2;" PARAISO"" DAI ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" ATE O PONTO INIC";": DO PONTO INICIAL SEGUE ATE A ""RUA CANGURU"" OU ""RUA DOURADO"" DAI ATE A ""RUA VAL PARAISO"" DAI ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" ATE O PONTO INIC";
23;440;FORTALEZA;65;MESSEJANA;11;173;2;3;IAL;": DO PONTO INICIAL SEGUE ATE A ""RUA CANGURU"" OU ""RUA DOURADO"" DAI ATE A ""RUA VAL PARAISO"" DAI ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" ATE O PONTO INIC PARAISO"" DAI ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA CANGURU"" OU ""RUA DOURADO"" DAI ATE A ""RUA VAL PARAISO"" DAI ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" ATE O PONTO INIC PARAISO"" DAI ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;174;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" DAI A";;
23;440;FORTALEZA;65;MESSEJANA;11;174;2;2;"TEA A ""RUA VAL PARAISO"" DAI ATEA ""RUA IRACEMA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" DAI ATEA A ""RUA VAL PARAISO"" DAI ATEA ""RUA IRACEMA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA JOSE LINHARES"" OU ""RUA NILSON CANDEIA"" DAI ATEA A ""RUA VAL PARAISO"" DAI ATEA ""RUA IRACEMA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;175;2;1;": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COC";;
23;440;FORTALEZA;65;MESSEJANA;11;175;2;2;"O"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL";": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COCO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL";
23;440;FORTALEZA;65;MESSEJANA;11;175;2;3;" DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI";": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COCO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRALO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI";
23;440;FORTALEZA;65;MESSEJANA;11;175;2;4;" ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHAR";": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COCO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRALO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHAR";
23;440;FORTALEZA;65;MESSEJANA;11;175;2;5;"ES"" DAI ATE A ""RUA IRACEMA"" ATE O  PONTO INICIAL";": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COCO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRALO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHAR ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHARES"" DAI ATE A ""RUA IRACEMA"" ATE O  PONTO INICIAL";
23;440;FORTALEZA;65;MESSEJANA;11;175;2;6;NaN;": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COCO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRALO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHAR ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHARES"" DAI ATE A ""RUA IRACEMA"" ATE O  PONTO INICIALES"" DAI ATE A ""RUA IRACEMA"" ATE O  PONTO INICIALNaN";": DO PONTO INICIAL SEGUE PELO O ""CAMINHO DO RIO COCO"" DAI SEGUE PELO O ""RIO  COCO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRALO"" ATE A ""AVENIDA PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""AV  CENTRAL DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI DAI ATE A RUA 101"" DAI ATE A ""RUA 111"" DAI ATE A ""ÁAV DO  CONTORNO NORTE"" DAI ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHAR ATE A ""AV DO CONTORNO OESTE"" DAI ATE A ""AV  CENTRAL"" DAI ATE A ""RUA JOSE LINHARES"" DAI ATE A ""RUA IRACEMA"" ATE O  PONTO INICIALES"" DAI ATE A ""RUA IRACEMA"" ATE O  PONTO INICIALNaN"
23;440;FORTALEZA;65;MESSEJANA;11;176;2;1;": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""";;
23;440;FORTALEZA;65;MESSEJANA;11;176;2;2;"DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENT";": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENT";
23;440;FORTALEZA;65;MESSEJANA;11;176;2;3;"E COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATE";": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTDAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATE";
23;440;FORTALEZA;65;MESSEJANA;11;176;2;4;"A ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVA";": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTDAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVA";
23;440;FORTALEZA;65;MESSEJANA;11;176;2;5;" DAI ATE A RUA FRANCISCO ALVES RIBEIRO"" DAI ATE A  ""RUA DOMINGOS ALVES RIBEIRO";": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTDAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVAA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVA DAI ATE A RUA FRANCISCO ALVES RIBEIRO"" DAI ATE A  ""RUA DOMINGOS ALVES RIBEIRO";
23;440;FORTALEZA;65;MESSEJANA;11;176;2;6;" DAI ATE A RUA DOMINGOS ALVES"" DAI ATE A ""RUA  SEM DENOMINACAO"" DAI ATE A ""RUA";": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTDAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVAA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVA DAI ATE A RUA FRANCISCO ALVES RIBEIRO"" DAI ATE A  ""RUA DOMINGOS ALVES RIBEIRO DAI ATE A RUA FRANCISCO ALVES RIBEIRO"" DAI ATE A  ""RUA DOMINGOS ALVES RIBEIRO DAI ATE A RUA DOMINGOS ALVES"" DAI ATE A ""RUA  SEM DENOMINACAO"" DAI ATE A ""RUA";
23;440;FORTALEZA;65;MESSEJANA;11;176;2;7;" MANDACARU"" DAI ATE A ""RUA MACAMBIRA"" DAI ATE  A ""RUA DO PEREIRO"" DAI ATE A ""RUA";": DO PONTO INICIAL SEGUE ATE A ""AV CONTORNO SUL"" DAI ATE A ""AV CONTORNO  LESTE""DAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTDAI ATE A ""AV PAISAGISTICA"" DAI ATE A ""AV CENTRAL"" DAI ATE A ""AVENIDA  PRESIDENTE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEE COSTA E SILVA"" (PERIMENTRAL) DAI ATE A ""RUA 501"" DAI ATE A  ""RUA 503"" DAI ATEA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVAA ""RUA 513"" DAI ATE A ""RUA 511"" DAI ATE A ""RUA 501"" DAI  ATE A ""AV COSTA E SILVA DAI ATE A RUA FRANCISCO ALVES RIBEIRO"" DAI ATE A  ""RUA DOMINGOS ALVES RIBEIRO DAI ATE A RUA FRANCISCO ALVES RIBEIRO"" DAI ATE A  ""RUA DOMINGOS ALVES RIBEIRO DAI ATE A RUA DOMINGOS ALVES"" DAI ATE A ""RUA  SEM DENOMINACAO"" DAI ATE A ""RUA DAI ATE A RUA DOMINGOS ALVES"" DAI ATE A ""RUA  SEM DENOMINACAO"" DAI ATE A ""RUA MANDACARU"" DAI ATE A ""RUA MACAMBIRA"" DAI ATE  A ""RUA DO PEREIRO"" DAI ATE A ""RUA";
